000001-color.png 236,195,240,286,340,302,334,239,332,198,302,226,423,224,417,234,362,262
000007-color.png 238,198,242,289,342,306,336,242,334,202,305,229,425,228,419,238,364,265
000013-color.png 238,204,241,295,341,311,335,248,333,207,304,235,424,233,418,243,363,271
000019-color.png 228,210,232,300,332,317,325,253,323,213,294,240,414,238,407,248,353,276
000025-color.png 231,208,235,298,334,314,328,251,326,210,296,238,416,236,410,246,355,274
000031-color.png 231,219,236,310,335,325,329,262,326,222,297,249,416,247,410,257,356,285
000037-color.png 238,238,243,329,342,344,335,281,332,241,304,268,422,265,416,275,362,304
000043-color.png 240,252,245,343,344,358,337,295,334,255,306,282,424,279,418,288,364,317
000049-color.png 236,269,240,358,338,372,332,310,328,270,300,297,419,293,412,303,358,331
000055-color.png 258,275,260,364,359,378,354,316,351,276,322,304,442,300,436,310,380,338
000061-color.png 275,276,276,364,375,379,371,317,368,277,339,304,460,301,453,310,396,338
000067-color.png 272,259,273,345,372,358,369,298,364,257,336,285,457,280,450,290,393,318
000073-color.png 276,254,275,339,374,351,372,292,367,251,338,279,460,273,453,282,394,310
000079-color.png 291,251,290,335,388,346,387,288,382,247,353,275,476,269,469,278,409,305
000085-color.png 313,244,311,327,409,337,409,280,404,239,375,267,499,260,491,269,430,297
000091-color.png 311,236,306,318,404,327,406,271,400,230,371,258,496,250,488,260,426,287
000097-color.png 297,221,290,301,387,311,391,256,385,215,356,243,480,236,472,245,409,271
000103-color.png 291,212,284,291,380,301,385,247,379,206,350,234,474,228,466,237,402,261
000109-color.png 293,199,285,278,381,288,386,234,381,193,351,221,475,215,467,224,403,248
000115-color.png 303,206,294,286,390,297,396,243,390,202,361,229,485,224,477,233,412,257
000121-color.png 313,211,304,291,400,303,406,248,401,207,371,234,496,231,487,239,423,263
000127-color.png 317,215,309,296,405,309,410,253,406,212,376,240,500,236,492,245,428,269
000133-color.png 317,213,310,295,407,309,411,253,407,212,377,239,501,237,493,246,430,269
000139-color.png 317,213,311,296,409,311,411,254,408,213,377,240,502,239,494,248,432,272
000145-color.png 305,209,301,292,399,307,400,250,397,209,367,236,490,235,482,244,422,268
000151-color.png 298,200,296,283,395,297,393,240,390,199,360,226,483,224,476,233,417,257
000157-color.png 280,198,280,281,379,295,376,238,373,197,343,224,465,222,458,231,400,255
000163-color.png 275,207,277,290,376,304,372,247,369,206,339,233,460,231,454,240,397,265
000169-color.png 264,217,268,301,368,314,361,257,358,216,329,243,449,241,443,250,388,275
000175-color.png 244,217,252,299,352,311,343,255,339,214,311,241,430,238,424,247,372,272
000181-color.png 253,214,265,297,367,307,353,251,349,210,322,238,440,232,435,241,385,267
000187-color.png 239,203,254,286,357,296,341,240,337,199,310,227,427,221,423,230,374,256
000193-color.png 224,201,242,285,344,294,327,238,323,197,296,225,413,218,409,228,362,254
000199-color.png 208,198,228,282,332,291,312,235,308,194,282,222,398,215,394,224,348,251
000205-color.png 169,207,193,291,298,299,275,242,271,201,245,230,360,221,357,231,313,258
000211-color.png 155,200,182,284,287,291,263,235,258,193,233,222,348,214,345,223,302,250
000217-color.png 161,180,189,264,295,271,268,215,264,174,239,202,354,195,351,204,309,230
000223-color.png 168,176,198,261,304,269,276,212,273,170,247,199,361,192,359,201,319,228
