000001-color.png 387,275,334,359,343,275,362,189,419,200,384,248,392, 80,386,111,378,240
000007-color.png 376,286,326,368,334,284,351,200,408,211,374,258,381, 90,376,121,368,249
000013-color.png 367,293,317,377,325,294,341,208,398,218,365,266,369, 99,364,130,358,258
000019-color.png 366,289,317,374,324,291,340,205,396,215,364,263,368, 97,363,128,357,256
000025-color.png 362,283,315,369,322,286,336,200,393,209,360,258,363, 91,359,122,354,250
000031-color.png 350,288,306,375,312,291,324,205,380,214,349,262,349, 96,346,127,344,255
000037-color.png 342,291,300,378,306,296,316,209,372,217,342,266,340,101,337,132,337,259
000043-color.png 329,283,291,371,297,289,305,202,361,209,331,258,329, 94,326,125,327,252
000049-color.png 332,263,296,353,302,273,309,185,365,192,335,241,333, 77,330,109,332,236
000055-color.png 321,263,286,354,292,274,298,186,353,193,324,241,321, 79,319,110,322,237
000061-color.png 325,261,291,354,296,274,301,185,357,192,328,241,324, 79,322,110,325,236
000067-color.png 337,250,301,344,306,264,312,175,367,181,339,230,334, 68,332,100,336,227
000073-color.png 337,251,301,345,306,265,312,176,367,182,339,231,334, 70,332,101,335,228
000079-color.png 348,252,310,348,315,270,322,179,378,186,349,235,345, 74,342,105,345,232
000085-color.png 373,248,333,345,338,267,347,176,403,183,373,231,371, 71,368,103,369,230
000091-color.png 368,240,328,339,332,262,342,170,397,177,367,225,365, 66,362, 98,363,225
000097-color.png 370,240,330,339,334,263,343,170,398,177,369,226,366, 67,363, 99,364,226
000103-color.png 377,237,335,341,338,266,349,171,404,178,375,226,371, 69,368,101,369,228
000109-color.png 389,225,346,331,348,257,360,161,415,167,386,216,381, 59,378, 91,379,219
000115-color.png 382,237,338,344,340,270,352,173,407,179,378,228,373, 72,370,104,370,232
000121-color.png 390,235,344,345,345,272,359,174,413,180,384,229,379, 75,376,106,376,234
000127-color.png 400,220,352,333,353,261,368,161,422,168,393,216,388, 63,384, 95,384,223
000133-color.png 409,218,360,332,360,261,375,160,429,167,400,215,395, 62,391, 94,391,222
000139-color.png 412,213,361,329,361,259,378,157,432,164,403,212,397, 60,394, 92,392,221
000145-color.png 401,218,348,336,348,267,365,164,419,171,390,219,385, 68,381,100,379,228
000151-color.png 395,222,340,342,340,273,358,169,412,175,383,224,377, 73,373,105,371,234
000157-color.png 391,222,336,342,336,272,354,168,409,175,379,223,374, 72,370,104,367,234
000163-color.png 395,224,338,347,336,278,356,173,410,179,381,228,374, 77,370,110,367,239
000169-color.png 400,224,340,350,338,282,359,175,414,181,384,230,377, 80,373,112,370,243
000175-color.png 395,225,333,352,330,284,353,176,407,182,378,231,370, 81,366,113,362,244
000181-color.png 391,230,327,359,323,291,347,181,402,188,372,237,364, 87,359,119,355,251
000187-color.png 399,222,334,354,329,285,354,174,409,181,379,230,370, 79,365,112,362,245
000193-color.png 400,220,332,353,327,284,353,173,408,179,378,229,369, 77,364,110,360,244
000199-color.png 388,224,319,360,313,291,339,178,395,184,365,234,355, 82,350,116,345,250
000205-color.png 386,219,314,357,308,288,336,173,392,180,362,230,351, 78,346,112,341,247
000211-color.png 394,206,320,346,313,277,342,161,398,168,368,218,358, 66,352,100,347,236
000217-color.png 403,194,328,335,320,267,350,149,406,156,376,207,366, 54,360, 88,354,225
000223-color.png 406,183,330,327,322,259,352,140,409,147,378,198,367, 45,361, 79,356,217
000229-color.png 416,170,337,316,329,248,361,128,418,135,387,186,376, 32,370, 67,363,206
000235-color.png 415,158,334,306,325,239,358,116,415,124,384,175,373, 21,367, 56,360,196
000241-color.png 406,154,323,306,313,238,347,114,405,121,373,173,361, 17,355, 53,348,195
000247-color.png 394,170,311,324,300,255,334,130,392,137,361,189,347, 33,341, 69,335,212
000253-color.png 398,183,315,339,304,271,337,144,396,151,365,204,350, 48,344, 84,339,227
000259-color.png 405,186,323,344,312,276,345,149,404,155,373,208,358, 52,352, 89,347,232
000265-color.png 399,185,319,345,309,278,341,149,399,156,368,209,354, 53,349, 90,344,234
000271-color.png 381,178,301,340,293,273,324,143,383,150,352,203,340, 48,334, 84,328,229
000277-color.png 370,190,293,354,286,288,315,156,374,163,343,216,332, 62,326, 98,321,243
