000001-color.png, 96, 50, 64,107, 38, 91, 52, 47, 67, 42, 66, 61, 33, 16, 33, 28, 43, 72
000007-color.png, 96, 51, 65,107, 38, 91, 52, 47, 67, 42, 66, 61, 33, 17, 33, 28, 44, 72
000013-color.png, 97, 51, 64,107, 38, 91, 52, 47, 67, 42, 66, 61, 32, 17, 32, 29, 43, 73
000019-color.png, 97, 50, 65,107, 38, 91, 53, 48, 67, 42, 66, 61, 33, 17, 33, 29, 44, 73
000025-color.png, 96, 50, 65,106, 39, 91, 52, 48, 66, 42, 66, 61, 32, 17, 32, 29, 44, 73
000031-color.png, 96, 50, 66,106, 39, 91, 52, 48, 66, 43, 66, 61, 32, 18, 32, 30, 44, 73
000037-color.png, 96, 50, 66,106, 39, 91, 52, 48, 66, 43, 66, 61, 32, 19, 32, 30, 44, 73
000043-color.png, 97, 49, 66,106, 39, 91, 52, 48, 66, 42, 66, 61, 32, 18, 32, 30, 43, 73
000049-color.png, 97, 49, 66,106, 39, 92, 52, 48, 66, 42, 66, 61, 31, 19, 31, 31, 43, 74
000055-color.png, 97, 49, 67,106, 39, 92, 52, 48, 66, 43, 66, 61, 31, 19, 31, 31, 43, 74
000061-color.png, 96, 48, 68,106, 40, 93, 52, 49, 65, 42, 66, 61, 30, 20, 30, 32, 43, 74
000067-color.png, 97, 48, 68,106, 40, 93, 52, 49, 65, 43, 66, 61, 30, 20, 31, 32, 44, 74
000073-color.png, 97, 49, 66,106, 38, 92, 52, 48, 65, 43, 66, 61, 31, 19, 31, 31, 43, 74
000079-color.png, 98, 49, 66,106, 38, 92, 53, 48, 66, 42, 66, 61, 31, 19, 31, 31, 42, 74
000085-color.png, 99, 49, 66,106, 38, 93, 53, 48, 66, 43, 66, 61, 31, 19, 31, 31, 42, 74
000091-color.png, 99, 48, 67,107, 37, 93, 52, 48, 65, 42, 66, 61, 30, 19, 30, 31, 42, 74
000097-color.png, 99, 47, 68,106, 38, 93, 52, 48, 65, 42, 66, 61, 29, 20, 30, 31, 42, 74
000103-color.png,100, 48, 67,106, 37, 93, 53, 48, 65, 42, 66, 61, 30, 19, 30, 31, 41, 74
000109-color.png,101, 47, 67,106, 37, 93, 53, 48, 65, 42, 66, 61, 29, 19, 29, 31, 41, 74
000115-color.png,101, 47, 68,106, 37, 94, 52, 49, 64, 42, 66, 61, 28, 20, 28, 32, 41, 75
000121-color.png,101, 46, 69,107, 37, 95, 52, 49, 64, 42, 66, 61, 26, 21, 27, 32, 40, 76
000127-color.png,102, 44, 70,106, 37, 96, 52, 48, 64, 41, 66, 61, 25, 21, 26, 32, 40, 76
000133-color.png,102, 44, 71,107, 37, 96, 52, 49, 64, 42, 66, 61, 24, 21, 25, 33, 40, 77
000139-color.png,102, 43, 72,107, 38, 97, 52, 49, 64, 42, 66, 61, 24, 22, 25, 34, 40, 77
000145-color.png,102, 42, 73,106, 38, 98, 52, 50, 63, 42, 66, 61, 23, 23, 24, 35, 40, 78
000151-color.png,102, 41, 74,106, 39, 98, 52, 50, 63, 42, 66, 61, 22, 24, 23, 36, 40, 79
000157-color.png,102, 40, 74,106, 39, 99, 51, 50, 62, 42, 66, 60, 21, 25, 23, 37, 40, 79
000163-color.png,102, 39, 75,106, 40, 99, 52, 49, 62, 42, 66, 60, 21, 25, 23, 37, 40, 79
000169-color.png,102, 39, 75,106, 39, 99, 51, 50, 62, 42, 66, 60, 21, 25, 22, 37, 40, 80
000175-color.png,102, 39, 75,106, 39, 99, 52, 49, 62, 42, 66, 60, 21, 25, 22, 37, 40, 80
000181-color.png,102, 38, 75,106, 40,100, 51, 50, 62, 42, 66, 60, 20, 26, 22, 37, 40, 80
000187-color.png,103, 38, 75,106, 39,100, 52, 49, 62, 41, 66, 60, 20, 25, 22, 37, 39, 80
000193-color.png,103, 37, 75,107, 39,101, 51, 49, 61, 42, 66, 60, 19, 25, 21, 37, 39, 81
000199-color.png,104, 37, 75,107, 39,101, 51, 49, 61, 41, 66, 60, 19, 25, 21, 37, 39, 81
000205-color.png,105, 37, 74,107, 37,100, 52, 48, 62, 41, 66, 60, 20, 23, 21, 36, 38, 80
000211-color.png,106, 38, 74,108, 37,101, 52, 49, 62, 41, 67, 60, 20, 23, 21, 36, 38, 81
000217-color.png,107, 37, 75,108, 37,102, 52, 49, 62, 41, 67, 60, 19, 23, 20, 36, 37, 81
000223-color.png,107, 37, 75,108, 36,102, 52, 48, 61, 40, 66, 60, 18, 23, 19, 35, 36, 81
000229-color.png,107, 36, 76,109, 36,102, 51, 49, 61, 40, 66, 60, 16, 23, 18, 36, 36, 82
000235-color.png,108, 36, 76,109, 36,103, 52, 49, 61, 40, 67, 60, 16, 23, 18, 36, 36, 82
000241-color.png,107, 38, 75,106, 38,101, 52, 49, 61, 41, 67, 60, 19, 25, 20, 37, 37, 81
000247-color.png,107, 37, 76,107, 38,102, 52, 50, 61, 41, 67, 60, 18, 25, 20, 38, 37, 81
000253-color.png,106, 36, 76,106, 38,102, 52, 50, 60, 41, 67, 60, 18, 26, 19, 38, 37, 81
000259-color.png,106, 36, 76,106, 38,102, 52, 50, 60, 41, 66, 60, 18, 26, 19, 39, 37, 82
000265-color.png,107, 36, 76,106, 38,102, 52, 50, 60, 41, 67, 60, 17, 26, 19, 39, 37, 82
000271-color.png,107, 35, 77,106, 38,103, 52, 50, 60, 41, 67, 60, 17, 27, 18, 39, 37, 82
000277-color.png,108, 35, 77,107, 38,104, 52, 50, 60, 41, 67, 60, 16, 27, 18, 40, 36, 83
000283-color.png,108, 34, 77,106, 37,104, 52, 50, 59, 41, 67, 60, 16, 27, 17, 39, 36, 83
000289-color.png,108, 34, 77,106, 37,104, 52, 50, 59, 41, 67, 60, 15, 27, 17, 40, 35, 83
000295-color.png,109, 34, 78,106, 38,104, 53, 50, 59, 41, 67, 60, 16, 28, 17, 40, 36, 84
000301-color.png,109, 34, 78,106, 37,104, 53, 50, 59, 41, 67, 59, 15, 27, 17, 40, 35, 83
000307-color.png,109, 34, 78,107, 37,104, 53, 50, 59, 41, 67, 60, 15, 27, 17, 40, 35, 84
000313-color.png,109, 33, 78,107, 37,105, 53, 50, 59, 41, 67, 60, 15, 28, 17, 40, 35, 84
000319-color.png,109, 33, 79,107, 38,106, 53, 50, 59, 41, 67, 60, 14, 28, 16, 41, 35, 85
000325-color.png,109, 32, 79,106, 38,106, 53, 50, 58, 41, 67, 59, 14, 28, 16, 41, 35, 85
000331-color.png,110, 32, 79,107, 37,106, 53, 50, 59, 41, 67, 59, 15, 28, 17, 40, 35, 85
000337-color.png,110, 32, 78,107, 37,105, 53, 50, 59, 41, 67, 59, 15, 28, 17, 40, 34, 85
000343-color.png,110, 32, 78,107, 37,106, 54, 49, 59, 41, 67, 59, 15, 27, 17, 40, 34, 85
000349-color.png,110, 31, 80,107, 38,107, 54, 50, 58, 41, 67, 59, 14, 28, 16, 41, 34, 86
000355-color.png,110, 31, 79,107, 37,107, 53, 50, 58, 41, 67, 59, 14, 28, 16, 41, 34, 86
000361-color.png,110, 30, 80,107, 38,107, 53, 50, 58, 41, 67, 59, 13, 29, 15, 42, 34, 86
000367-color.png,110, 29, 80,107, 38,108, 53, 50, 58, 40, 67, 59, 12, 29, 15, 42, 34, 87
000373-color.png,110, 29, 80,107, 38,108, 53, 49, 58, 40, 67, 59, 12, 28, 15, 41, 34, 87
000379-color.png,108, 32, 79,105, 39,105, 54, 50, 59, 41, 67, 59, 16, 30, 18, 42, 36, 85
000385-color.png,108, 32, 79,105, 38,106, 54, 50, 58, 42, 67, 60, 16, 29, 17, 42, 35, 86
000391-color.png,109, 31, 80,105, 38,106, 54, 50, 58, 41, 67, 60, 14, 29, 16, 42, 35, 86
000397-color.png,108, 29, 81,105, 40,107, 54, 51, 57, 41, 67, 59, 13, 31, 16, 44, 36, 87
000403-color.png,107, 29, 82,105, 41,107, 53, 51, 57, 41, 67, 59, 13, 32, 16, 44, 36, 87
000409-color.png,106, 28, 82,104, 41,107, 53, 51, 57, 42, 66, 59, 13, 33, 16, 45, 37, 87
000415-color.png,106, 29, 81,104, 41,107, 53, 51, 57, 42, 67, 59, 14, 32, 16, 44, 37, 86
000421-color.png,106, 29, 81,104, 41,106, 54, 51, 57, 42, 67, 59, 14, 32, 16, 44, 37, 86
000427-color.png,107, 30, 80,105, 40,106, 53, 50, 58, 42, 67, 59, 14, 31, 16, 43, 36, 86
000433-color.png,107, 30, 80,105, 40,106, 54, 50, 58, 41, 67, 59, 15, 30, 17, 43, 36, 86
000439-color.png,107, 31, 80,105, 40,105, 53, 50, 58, 41, 67, 59, 14, 30, 16, 43, 36, 86
000445-color.png,108, 32, 79,105, 39,105, 54, 50, 58, 41, 67, 60, 15, 29, 17, 42, 36, 85
000451-color.png,110, 31, 79,108, 37,107, 53, 49, 58, 40, 67, 59, 13, 27, 15, 40, 34, 86
000457-color.png,111, 31, 79,108, 37,106, 53, 49, 59, 40, 67, 59, 14, 27, 16, 40, 34, 85
000463-color.png,110, 30, 80,107, 38,108, 53, 50, 58, 40, 67, 59, 13, 29, 15, 41, 35, 86
000469-color.png,108, 32, 80,105, 39,105, 54, 51, 58, 42, 67, 60, 16, 31, 18, 43, 36, 85
000475-color.png,108, 31, 80,105, 39,106, 54, 50, 58, 42, 67, 60, 15, 30, 17, 43, 36, 86
000481-color.png,108, 29, 80,105, 39,106, 54, 50, 58, 41, 67, 59, 15, 29, 16, 42, 36, 86
000487-color.png,109, 30, 80,106, 39,107, 54, 50, 58, 41, 67, 60, 14, 29, 16, 42, 35, 86
000493-color.png,109, 30, 80,106, 39,107, 54, 50, 58, 41, 67, 60, 14, 29, 16, 42, 35, 86
000499-color.png,109, 29, 80,106, 38,108, 54, 50, 57, 41, 67, 59, 14, 30, 16, 43, 35, 86
000505-color.png,110, 28, 81,107, 39,108, 54, 50, 57, 41, 67, 59, 12, 30, 15, 44, 35, 87
000511-color.png,107, 30, 81,104, 40,106, 54, 51, 58, 42, 67, 60, 15, 33, 17, 45, 36, 86
000517-color.png,108, 29, 82,104, 40,108, 54, 51, 57, 42, 67, 60, 14, 33, 16, 46, 36, 88
000523-color.png,108, 26, 83,104, 41,109, 54, 51, 56, 41, 67, 59, 11, 34, 14, 46, 35, 88
000529-color.png,106, 26, 84,102, 43,109, 53, 52, 55, 42, 66, 59, 11, 37, 14, 49, 37, 89
000535-color.png,103, 27, 84,100, 44,108, 54, 53, 55, 44, 66, 59, 12, 39, 16, 51, 38, 89
000541-color.png,105, 24, 86,101, 44,110, 53, 53, 54, 43, 66, 59,  8, 40, 12, 53, 38, 90
000547-color.png,104, 22, 88,101, 46,113, 52, 54, 53, 43, 66, 59,  6, 42, 10, 55, 38, 92
000553-color.png,101, 25, 86, 97, 48,109, 53, 54, 54, 44, 66, 59, 10, 44, 14, 55, 40, 90
000559-color.png,105, 22, 88,101, 45,112, 52, 53, 54, 42, 66, 58,  5, 41,  9, 54, 37, 92
000565-color.png,105, 23, 87,101, 45,111, 52, 53, 54, 42, 66, 59,  6, 40, 11, 53, 38, 91
000571-color.png,104, 23, 87,101, 45,111, 53, 53, 54, 43, 66, 59,  7, 41, 11, 53, 38, 91
000577-color.png,103, 22, 87,100, 46,111, 52, 53, 53, 43, 66, 59,  8, 41, 12, 54, 38, 91
000583-color.png,103, 22, 87,101, 46,112, 53, 53, 53, 43, 66, 59,  8, 42, 12, 54, 38, 92
000589-color.png,103, 21, 88,100, 47,112, 53, 53, 53, 43, 66, 59,  8, 42, 12, 55, 39, 92
000595-color.png,103, 21, 88,100, 47,112, 53, 53, 53, 43, 66, 58,  8, 42, 12, 55, 39, 92
000601-color.png,103, 21, 88,100, 48,112, 53, 53, 53, 43, 66, 59,  8, 43, 13, 55, 39, 93
000607-color.png,103, 20, 88,100, 47,112, 54, 53, 53, 43, 66, 59,  8, 43, 12, 55, 38, 93
000613-color.png,104, 20, 88,100, 47,113, 54, 53, 53, 43, 66, 58,  8, 42, 12, 55, 38, 93
000619-color.png,100, 23, 86, 97, 48,109, 55, 54, 53, 45, 66, 59, 12, 44, 16, 56, 40, 91
000625-color.png,101, 22, 86, 97, 48,110, 55, 54, 53, 44, 66, 59, 11, 45, 15, 57, 39, 92
000631-color.png,101, 23, 86, 97, 48,110, 55, 54, 53, 44, 66, 59, 12, 44, 16, 56, 39, 92
000637-color.png,103, 25, 84, 98, 46,109, 56, 54, 54, 44, 66, 59, 15, 42, 18, 54, 38, 90
000643-color.png,105, 22, 85,101, 44,112, 56, 53, 54, 43, 66, 59, 12, 40, 15, 53, 36, 92
000649-color.png,104, 23, 84, 99, 45,111, 56, 53, 54, 43, 66, 59, 14, 41, 17, 54, 37, 92
000655-color.png,103, 24, 84, 99, 46,110, 57, 53, 54, 44, 66, 59, 17, 42, 19, 54, 38, 91
000661-color.png,106, 21, 85,101, 45,113, 58, 52, 54, 43, 66, 59, 14, 40, 17, 53, 36, 94
000667-color.png,105, 21, 84,101, 45,113, 58, 52, 54, 43, 66, 59, 15, 40, 18, 53, 37, 93
000673-color.png,104, 22, 84,100, 45,112, 58, 52, 53, 43, 66, 59, 16, 40, 18, 53, 37, 93
000679-color.png,103, 21, 84,100, 46,112, 58, 52, 53, 43, 66, 59, 17, 40, 19, 53, 37, 93
000685-color.png,103, 21, 84,100, 47,112, 59, 52, 53, 43, 66, 59, 17, 41, 20, 54, 38, 93
000691-color.png,101, 20, 85, 99, 48,113, 59, 52, 53, 44, 66, 59, 17, 42, 20, 55, 38, 94
000697-color.png,102, 20, 84, 99, 47,114, 59, 52, 53, 43, 66, 58, 17, 42, 20, 55, 38, 94
000703-color.png,102, 19, 85,100, 48,114, 59, 52, 53, 43, 66, 58, 17, 43, 20, 56, 38, 96
000709-color.png,102, 18, 85,100, 48,116, 60, 52, 52, 43, 66, 58, 17, 43, 20, 56, 38, 96
000715-color.png, 99, 20, 84, 97, 50,112, 60, 53, 53, 44, 66, 58, 20, 44, 23, 57, 40, 94
000721-color.png, 99, 19, 85, 97, 50,114, 60, 53, 52, 44, 66, 58, 20, 45, 22, 58, 40, 96
000727-color.png, 99, 18, 85, 97, 50,114, 60, 52, 52, 44, 66, 58, 19, 45, 22, 58, 40, 96
000733-color.png, 99, 17, 85, 97, 51,116, 61, 53, 52, 44, 66, 58, 19, 46, 22, 59, 40, 98
000739-color.png, 96, 20, 83, 94, 52,112, 62, 54, 53, 46, 65, 59, 24, 48, 26, 60, 41, 95
000745-color.png, 96, 20, 83, 95, 52,112, 62, 53, 53, 45, 66, 59, 24, 47, 26, 60, 41, 96
000751-color.png, 96, 18, 83, 95, 52,114, 62, 54, 52, 45, 65, 59, 23, 48, 25, 61, 41, 96
000757-color.png, 96, 17, 84, 95, 53,115, 62, 54, 52, 45, 66, 59, 22, 50, 25, 62, 41, 98
000763-color.png, 92, 19, 83, 91, 55,112, 62, 55, 52, 47, 65, 58, 25, 53, 27, 64, 44, 96
000769-color.png, 91, 17, 85, 90, 57,113, 62, 55, 51, 47, 65, 58, 24, 55, 27, 67, 45, 98
000775-color.png, 90, 16, 84, 90, 57,113, 62, 55, 51, 48, 65, 58, 25, 56, 28, 68, 45, 98
000781-color.png, 89, 16, 84, 89, 58,113, 63, 55, 51, 48, 65, 58, 26, 57, 29, 69, 46, 99
000787-color.png, 89, 16, 84, 89, 58,113, 63, 55, 51, 48, 65, 58, 26, 57, 30, 69, 46, 99
000793-color.png, 88, 16, 84, 89, 59,114, 64, 55, 51, 48, 65, 58, 28, 57, 31, 69, 46, 99
000799-color.png, 87, 16, 83, 88, 59,113, 64, 55, 51, 48, 65, 58, 30, 58, 33, 69, 47, 99
000805-color.png, 87, 16, 82, 88, 59,112, 64, 55, 51, 48, 65, 58, 32, 57, 34, 69, 48, 99
000811-color.png, 88, 12, 84, 91, 59,117, 65, 54, 50, 47, 65, 58, 29, 57, 32, 69, 46,102
000817-color.png, 87, 13, 84, 91, 60,117, 65, 54, 51, 47, 65, 58, 32, 57, 34, 69, 47,102
000823-color.png, 86, 13, 83, 90, 61,115, 65, 54, 51, 48, 64, 58, 33, 57, 36, 69, 48,101
000829-color.png, 85, 15, 82, 90, 61,114, 66, 54, 51, 48, 65, 58, 35, 56, 37, 68, 49,100
000835-color.png, 84, 15, 82, 89, 61,114, 66, 54, 51, 48, 64, 58, 36, 56, 38, 68, 49,100
000841-color.png, 85, 11, 84, 92, 62,118, 66, 53, 50, 47, 65, 58, 35, 55, 37, 68, 49,103
000847-color.png, 84, 11, 83, 91, 62,117, 67, 53, 50, 47, 65, 58, 36, 55, 38, 68, 49,103
000853-color.png, 83, 12, 83, 91, 63,117, 67, 53, 51, 48, 65, 58, 37, 55, 40, 68, 50,102
000859-color.png, 83, 13, 82, 90, 63,116, 67, 53, 51, 48, 65, 58, 38, 55, 40, 68, 50,101
000865-color.png, 81, 14, 83, 90, 65,114, 66, 53, 51, 49, 64, 58, 38, 55, 41, 68, 51,101
000871-color.png, 82, 10, 84, 91, 65,118, 66, 52, 50, 47, 64, 58, 37, 54, 40, 67, 51,103
000877-color.png, 82, 11, 83, 92, 64,117, 67, 52, 50, 47, 64, 58, 39, 54, 41, 67, 51,103
000883-color.png, 82, 12, 82, 92, 64,117, 68, 52, 51, 47, 65, 58, 40, 53, 42, 66, 51,102
000889-color.png, 82, 13, 82, 92, 64,116, 68, 52, 51, 48, 65, 58, 42, 53, 43, 65, 51,102
000895-color.png, 82, 13, 81, 92, 64,116, 68, 52, 51, 47, 64, 58, 42, 52, 43, 65, 51,101
000901-color.png, 82, 14, 81, 92, 63,116, 68, 52, 52, 47, 64, 58, 42, 52, 43, 65, 50,101
000907-color.png, 82, 15, 81, 92, 64,114, 68, 52, 52, 48, 65, 58, 43, 52, 45, 64, 51,100
000913-color.png, 82, 12, 82, 94, 64,118, 68, 51, 51, 47, 64, 58, 42, 50, 44, 64, 51,102
000919-color.png, 81, 14, 81, 94, 64,117, 68, 51, 52, 47, 64, 58, 44, 50, 45, 63, 51,102
000925-color.png, 81, 14, 80, 94, 64,116, 68, 51, 52, 47, 64, 58, 45, 49, 46, 62, 52,101
000931-color.png, 80, 15, 80, 93, 64,115, 69, 51, 52, 47, 64, 58, 46, 49, 47, 62, 52,100
000937-color.png, 81, 12, 81, 95, 64,118, 69, 50, 51, 46, 64, 58, 45, 48, 47, 62, 52,102
000943-color.png, 81, 14, 80, 95, 64,117, 69, 51, 52, 46, 64, 58, 46, 48, 47, 61, 52,102
000949-color.png, 80, 15, 80, 95, 64,116, 70, 51, 52, 47, 64, 58, 47, 48, 48, 61, 52,101
000955-color.png, 81, 16, 79, 95, 64,115, 70, 51, 53, 47, 65, 58, 48, 47, 49, 60, 52,100
000961-color.png, 81, 13, 79, 96, 64,118, 70, 50, 52, 46, 64, 58, 47, 46, 48, 60, 51,102
000967-color.png, 80, 13, 79, 96, 64,118, 70, 50, 52, 46, 64, 58, 48, 46, 49, 60, 52,102
000973-color.png, 80, 13, 79, 96, 65,117, 70, 50, 52, 46, 64, 58, 49, 46, 50, 60, 52,101
000979-color.png, 78, 15, 78, 94, 66,115, 70, 50, 53, 47, 64, 58, 51, 47, 52, 60, 54,100
000985-color.png, 78, 14, 78, 94, 66,116, 71, 51, 53, 47, 64, 58, 52, 48, 53, 62, 54,101
000991-color.png, 76, 13, 77, 93, 67,117, 71, 51, 53, 47, 64, 58, 53, 49, 54, 63, 54,102
000997-color.png, 74, 12, 77, 93, 68,117, 71, 50, 52, 47, 64, 58, 55, 50, 56, 63, 56,102
001003-color.png, 73, 11, 77, 92, 69,118, 71, 50, 52, 47, 64, 58, 56, 51, 57, 64, 57,103
001009-color.png, 72, 10, 77, 92, 70,118, 72, 50, 52, 48, 64, 57, 57, 52, 57, 65, 57,104
001015-color.png, 71, 13, 77, 90, 71,114, 72, 51, 53, 49, 64, 58, 58, 53, 59, 65, 59,101
001021-color.png, 72, 13, 76, 90, 70,115, 72, 51, 53, 48, 64, 58, 59, 53, 59, 66, 58,102
001027-color.png, 73, 12, 76, 90, 69,115, 72, 52, 54, 48, 64, 58, 58, 54, 59, 67, 58,102
